2.390514193678443977e+00
2.300066971063694066e+00
2.264963718331437725e+00
2.241847269941752874e+00
2.222754238069237775e+00
2.205634365125310303e+00
2.189303705987774240e+00
2.173415746524010483e+00
2.157834918234974531e+00
2.142487174945184591e+00
2.127327292001848669e+00
2.112320350345485043e+00
2.097441248498064237e+00
2.082669109435348442e+00
2.067988251003393785e+00
2.053385390500505725e+00
2.038850517379860783e+00
2.024375084497260779e+00
2.009952869804046305e+00
1.995578564465299243e+00
1.981248856636615319e+00
1.966961292699381358e+00
1.952716371416033159e+00
1.938518191619092557e+00
1.924382610662088933e+00
1.910355043577016687e+00
1.896544024976125842e+00
1.883166349062482814e+00
1.870185672564190549e+00
1.857405975961427202e+00
1.844065317285806138e+00
1.830373507591304572e+00
1.817253334412290533e+00
1.804770836743790907e+00
1.792821566050553761e+00
1.780296320197818360e+00
1.767762160385407233e+00
1.755020796614364276e+00
1.742358636394917504e+00
1.729923949670943095e+00
1.717581864824485383e+00
1.705383158702899582e+00
1.693242080312612474e+00
1.681174691149489142e+00
1.669163600020986626e+00
1.657212167979187134e+00
1.645340321686059148e+00
1.633548546951846703e+00
1.621890810048719045e+00
1.610415873059666048e+00
1.599215866767010663e+00
1.588230949897462052e+00
1.577321221040339783e+00
1.566134589437988334e+00
1.554931621032673350e+00
1.543598523190474747e+00
1.532410627604334774e+00
1.521373823391599656e+00
1.510550693090653818e+00
1.499879586706261092e+00
1.489365961509109271e+00
1.478796433238734886e+00
1.468307869458376214e+00
1.457809021418948525e+00
1.447441412047951514e+00
1.437147308626224751e+00
1.426965318704166652e+00
1.416863293566898330e+00
1.406878488029890795e+00
1.396985649526086615e+00
1.387219839613847761e+00
1.377450899226916325e+00
1.367705454147258859e+00
1.357864351907541289e+00
1.348134865743225497e+00
1.338434281104780688e+00
1.328875281449582335e+00
1.319357426512821396e+00
1.309969853576708365e+00
1.300613423175158490e+00
1.291402868870921816e+00
1.282261245776753045e+00
1.273325034158616198e+00
1.264496478730054330e+00
1.255653043397391366e+00
1.246825786861587959e+00
1.237991287397150808e+00
1.229260063046906604e+00
1.220593123904357036e+00
1.212004900734839463e+00
1.203493957666174952e+00
1.195055170404897282e+00
1.186701955714145829e+00
1.178391061337093149e+00
1.170158763499674848e+00
1.161963138069514345e+00
1.153866336958334626e+00
1.145824387246032749e+00
1.137890767039493101e+00
1.130017673786481325e+00
1.122225993034011937e+00
1.114484828978546949e+00
1.106785462313781832e+00
1.099135836586047299e+00
1.091521398832994372e+00
1.083970422855863092e+00
1.076476006258991536e+00
1.069051727000547292e+00
1.061707396297432826e+00
1.054426479197617006e+00
1.047232138450442607e+00
1.040078217163012742e+00
1.032995146535855557e+00
1.025939966328497599e+00
1.018959575161763498e+00
1.012023972898850266e+00
1.005176432856919710e+00
9.983847972485137001e-01
9.916645156343989465e-01
9.849920106712249934e-01
9.783501915697008222e-01
9.717553772495673980e-01
9.651835994577648847e-01
9.586780083500331395e-01
9.522199922868043176e-01
9.458373145214937772e-01
9.395249761236948993e-01
9.332820926679973317e-01
9.271185146122942200e-01
9.209995858024118132e-01
9.149358089792098969e-01
9.088851541995484062e-01
9.028781802415863922e-01
8.969035563638447783e-01
8.910025583694629603e-01
8.851641609773213126e-01
8.794079353947421573e-01
8.737120147220895916e-01
8.680386887694063747e-01
8.624010262467785015e-01
8.567394371020407018e-01
8.511436401126311058e-01
8.455604362133709584e-01
8.400698702392204176e-01
8.346274216807531010e-01
8.292751189529288247e-01
8.239919140207022652e-01
8.187855909716057479e-01
8.136458344858508163e-01
8.085228827178528865e-01
8.033884791861688468e-01
7.982430577308637920e-01
7.931186331623913954e-01
7.880577160489886657e-01
7.830817961001546035e-01
7.782122296723968935e-01
7.734358024151595234e-01
