0.117685 0.121873
0.119234 0.117944
0.107596 0.105732
0.320497 0.320256
0.107775 0.107171
0.137873 0.139561
0.147733 0.138866
0.306325 0.280941
0.199518 0.202630
0.139936 0.145193
0.146006 0.139643
0.215138 0.213833
0.114496 0.115620
0.146650 0.141446
0.110203 0.111180
0.147572 0.149604
0.104289 0.108813
0.322492 0.329119
0.239408 0.235502
0.125415 0.138658
0.103476 0.099747
0.106872 0.104845
0.121693 0.119703
0.100000 0.104075
0.136968 0.132958
0.187776 0.174176
0.107359 0.099972
0.126804 0.144521
0.103560 0.106077
0.180558 0.165540
0.200634 0.204438
0.192659 0.193465
0.101445 0.097272
0.130108 0.128540
0.128729 0.149402
0.105419 0.107565
0.104924 0.106788
0.103461 0.102605
0.221345 0.209840
0.181109 0.173895
0.198977 0.201377
0.145664 0.156506
0.149623 0.153436
0.222296 0.235088
0.110259 0.107587
0.116558 0.121217
0.180384 0.171087
0.224843 0.204360
0.394717 0.415235
0.155826 0.162425
0.731364 0.740341
0.130088 0.134644
0.109486 0.114968
0.102736 0.101860
0.106138 0.104387
0.137292 0.133596
0.116601 0.121746
0.103732 0.112101
0.154089 0.157023
0.141321 0.138268
0.382289 0.370848
0.104167 0.109514
0.138075 0.141557
0.119465 0.143469
0.103859 0.100636
0.200921 0.192038
0.119787 0.123206
0.188374 0.186491
0.117427 0.119043
0.347281 0.371574
0.150368 0.154213
0.127892 0.124933
0.172080 0.176653
0.129823 0.132841
0.134226 0.142010
0.116656 0.122476
0.107459 0.110889
0.131490 0.126424
0.274283 0.273526
0.168132 0.182666
0.144162 0.148324
0.148175 0.136173
0.189045 0.169186
0.102535 0.101836
0.176717 0.184051
0.304308 0.302894
0.170520 0.185989
0.126900 0.143000
0.107288 0.107303
0.174782 0.178752
0.190629 0.175465
0.170367 0.156453
0.192623 0.208881
0.192245 0.202630
0.201473 0.193487
0.207995 0.226359
0.136992 0.174786
0.118404 0.113894
0.110687 0.106056
0.198530 0.198086
0.205106 0.198111
0.112682 0.110998
0.182607 0.188485
0.246956 0.273788
0.161720 0.150214
0.109931 0.110541
0.199443 0.186726
0.122839 0.119930
0.100619 0.103080
0.114188 0.107948
0.177042 0.182444
0.151998 0.158960
0.159774 0.157704
0.107972 0.107971
0.179823 0.186673
0.123744 0.122148
0.251252 0.233751
0.119838 0.117284
0.209943 0.217010
0.124024 0.120984
0.155829 0.146332
0.157852 0.166288
0.125756 0.137376
0.149156 0.164725
0.123598 0.120284
0.238675 0.243634
0.182098 0.198174
0.107034 0.109593
0.316545 0.307469
0.158414 0.156301
0.105924 0.108968
0.134939 0.134730
0.201963 0.198152
0.123837 0.134657
0.251266 0.262331
0.150240 0.150058
0.232038 0.226950
0.380143 0.364868
0.118332 0.117096
0.130521 0.133797
0.136896 0.134764
0.120610 0.121425
0.454655 0.421956
0.152564 0.163683
0.120341 0.120583
0.150037 0.148702
0.144497 0.147758
0.155998 0.156011
0.141496 0.159099
0.213046 0.222870
0.177155 0.177132
0.562475 0.538781
0.239320 0.227652
0.106121 0.102459
0.103677 0.105429
0.139319 0.137571
0.140990 0.135941
0.194580 0.197670
0.117102 0.118346
0.122033 0.119524
0.132468 0.148280
0.247486 0.222228
0.110370 0.109853
0.171299 0.206893
0.196004 0.195338
0.185385 0.193465
0.168971 0.164885
0.266722 0.288130
0.128845 0.127592
0.257371 0.252041
0.115830 0.115690
0.114483 0.117190
0.113306 0.111154
0.310785 0.305137
0.117291 0.116827
0.114745 0.114748
0.209731 0.230233
0.155606 0.144538
0.123254 0.118170
0.143302 0.138840
0.247279 0.221766
0.173482 0.181764
0.172623 0.186876
0.103498 0.104424
0.147662 0.142912
0.179302 0.162245
0.107550 0.104862
0.213778 0.212477
0.107429 0.107790
0.566995 0.565947
0.130255 0.131347
0.120926 0.123137
0.592100 0.592893
0.108030 0.106056
0.122782 0.125248
0.171679 0.160943
0.113977 0.118199
0.173579 0.177146
0.106315 0.113045
0.123831 0.131941
0.109179 0.110382
0.167689 0.171480
0.195212 0.189393
0.108290 0.113022
0.115612 0.114520
0.103611 0.104006
0.101751 0.103220
0.128463 0.131405
0.115468 0.115564
0.121402 0.123678
0.119122 0.120269
0.135266 0.129603
0.275966 0.282284
0.185939 0.179571
0.150237 0.152688
0.152088 0.157955
0.193491 0.194532
0.209834 0.208010
0.163560 0.174953
0.103523 0.104234
0.213373 0.224717
0.105541 0.106131
0.265874 0.250958
0.173576 0.174689
0.113518 0.119213
0.162909 0.179514
0.113014 0.114439
0.129315 0.131015
0.234300 0.244695
0.119380 0.130454
0.124041 0.123764
0.191762 0.182023
0.166730 0.168172
0.112544 0.127157
0.137467 0.150933
0.170260 0.168309
0.125182 0.126658
0.111951 0.113995
0.226096 0.232962
0.152025 0.157429
0.129426 0.123764
0.129764 0.127378
0.124060 0.123562
0.121367 0.120984
0.269838 0.244868
0.146702 0.152571
0.197588 0.233544
0.123432 0.124126
0.150620 0.155325
0.135069 0.133462
0.113554 0.116194
0.123633 0.129655
0.103340 0.101192
0.162134 0.174032
0.101434 0.102107
0.109119 0.108756
0.310870 0.300509
0.114693 0.115124
0.405528 0.376833
0.260127 0.285577
0.256659 0.227348
0.121282 0.124847
0.127671 0.122846
0.217227 0.208709
0.164216 0.151591
0.128404 0.125933
0.107267 0.100664
0.100314 0.097221
0.122943 0.120662
0.149705 0.191324
0.119877 0.130173
0.101683 0.105403
0.156972 0.153633
0.109945 0.107303
0.111824 0.109135
0.128593 0.124930
0.108945 0.106856
0.133211 0.135019
0.111858 0.110888
0.136115 0.144090
0.247947 0.254006
0.138742 0.133535
0.129860 0.138584
0.249633 0.241520
0.332606 0.338449
0.156002 0.159802
0.182958 0.174805
0.199217 0.207314
0.242140 0.193406
0.102623 0.109807
0.186672 0.171133
0.122660 0.118520
0.122815 0.121607
0.115610 0.113632
0.105979 0.107427
0.111563 0.112652
0.205183 0.212795
0.133969 0.137620
0.125120 0.125114
0.106118 0.102605
0.133872 0.146597
0.398738 0.398611
0.116442 0.118797
0.114143 0.112675
0.101752 0.103855
0.180016 0.194562
0.105433 0.106791
0.127087 0.133567
0.190031 0.189486
0.119528 0.112675
0.119970 0.122746
0.253232 0.241960
0.182531 0.177780
0.167326 0.193301
0.123664 0.121337
0.105155 0.105988
0.107793 0.104067
0.147849 0.143107
0.136702 0.137210
0.127589 0.124202
0.110332 0.110999
0.108748 0.110009
0.109215 0.108932
0.157649 0.151566
0.119297 0.119132
0.137259 0.146652
0.122225 0.126257
0.105576 0.107205
0.254913 0.261062
0.102534 0.097947
0.115649 0.121746
0.262288 0.253655
0.203522 0.191684
0.342919 0.355188
0.145546 0.145560
0.125736 0.122769
0.110722 0.114025
0.107392 0.111792
0.107119 0.114402
0.115788 0.112200
0.341335 0.349197
0.135559 0.137451
0.152467 0.173006
0.122699 0.139575
0.296329 0.243884
0.102699 0.106733
0.121528 0.120623
0.101276 0.100902
0.262044 0.246810
0.156962 0.154896
0.106258 0.106244
0.191709 0.185569
0.108155 0.107097
0.114764 0.117374
0.112053 0.116696
0.324902 0.333918
0.175461 0.180731
0.103391 0.101833
0.107184 0.108128
0.127396 0.138750
0.173114 0.158697
0.121894 0.116723
0.126888 0.122087
0.127913 0.127417
0.109118 0.108792
0.111921 0.118888
0.155561 0.165142
0.511769 0.509161
0.100924 0.099809
0.166105 0.178764
0.214514 0.233234
0.131562 0.142010
0.262749 0.275917
0.160766 0.154341
0.101810 0.103415
0.147572 0.157848
0.170229 0.171451
0.178780 0.189482
0.105996 0.111927
0.254574 0.257591
0.103083 0.105527
0.125937 0.124930
0.143586 0.171260
0.177087 0.171163
0.724675 0.729494
0.140814 0.136895
0.208960 0.212227
0.204574 0.221398
0.114514 0.110888
0.326065 0.318622
0.188588 0.175848
0.182494 0.164504
0.258433 0.243884
0.133992 0.136300
0.269847 0.263364
0.146293 0.147702
0.146110 0.184973
0.130029 0.129851
0.108054 0.108904
0.155526 0.150686
0.110451 0.109864
0.177226 0.173876
0.152063 0.152873
0.421473 0.408181
0.102262 0.104558
0.331022 0.332583
0.254008 0.267651
0.155076 0.156174
0.152353 0.146418
0.104458 0.105194
0.206841 0.211114
0.123755 0.122407
0.160074 0.159920
0.146745 0.140122
0.115006 0.114288
0.103728 0.106968
0.122276 0.119439
0.115102 0.125715
0.170611 0.174055
0.190460 0.163683
0.110585 0.113943
0.152596 0.165327
0.114827 0.112883
0.140232 0.159093
0.145763 0.135760
0.165195 0.160369
0.321235 0.297869
0.151822 0.144608
0.383577 0.408181
0.100364 0.099008
0.100253 0.102063
0.201943 0.185721
0.193149 0.183961
0.167095 0.160056
0.135256 0.134339
0.214129 0.212377
0.123444 0.119272
0.100951 0.104075
0.171545 0.154341
0.174649 0.190862
0.215629 0.217569
0.145221 0.144910
0.145778 0.136447
0.161041 0.154665
0.101439 0.110932
0.109942 0.109411
0.144857 0.143030
0.103171 0.098804
0.144933 0.146291
0.168198 0.162786
0.104474 0.103127
0.119097 0.118807
0.131304 0.128220
0.146783 0.151586
0.155046 0.145595
0.260566 0.265556
0.128260 0.127094
0.174069 0.170217
0.195130 0.184191
0.138125 0.136786
0.104634 0.104319
0.206495 0.203721
0.144942 0.140087
0.156049 0.148356
0.107482 0.103930
0.134984 0.135760
0.104680 0.106968
0.311947 0.289148
0.136479 0.137473
0.134091 0.134735
0.128662 0.125503
0.150349 0.150401
0.211984 0.219386
0.104189 0.103175
0.223259 0.198202
0.155730 0.164908
0.136018 0.153395
0.155225 0.146977
0.113652 0.117527
0.102316 0.103941
0.167984 0.167389
0.110352 0.118631
0.417419 0.414068
0.120636 0.120797
0.110909 0.112658
0.100237 0.100273
0.143467 0.141128
0.318129 0.313257
0.109982 0.107952
0.112936 0.116870
0.129777 0.156982
0.131887 0.142662
0.145608 0.151037
0.105280 0.107529
0.111209 0.110836
0.122957 0.122303
0.119142 0.115275
0.113239 0.112198
0.132313 0.135344
0.260603 0.269281
0.154835 0.143015
0.153518 0.183477
0.130286 0.131230
0.260294 0.274687
0.279879 0.280423
0.167434 0.143393
0.112003 0.110595
0.113965 0.109853
0.105226 0.104241
0.133599 0.131037
0.118805 0.107895
0.124705 0.126121
0.141608 0.138119
0.128899 0.128084
0.103964 0.108133
0.169751 0.176852
0.250035 0.255910
0.325400 0.305728
0.104976 0.104545
0.135414 0.129851
0.160987 0.158776
0.204243 0.193406
0.138279 0.139644
0.208192 0.182023
0.561113 0.556663
0.413180 0.404762
0.177285 0.159750
0.122002 0.119154
0.276441 0.260403
0.263728 0.244215
0.377062 0.354865
0.235356 0.235309
0.108539 0.102571
0.126779 0.125803
0.152973 0.152056
0.101533 0.101083
0.218958 0.207684
0.158796 0.158936
0.255249 0.279205
0.104980 0.105353
0.307325 0.258934
0.183611 0.182622
0.158671 0.156174
0.143792 0.146429
0.175653 0.176745
0.166941 0.159408
0.122613 0.118254
0.125449 0.126953
0.139991 0.165901
0.336969 0.354509
0.203026 0.203547
0.166775 0.170526
0.100916 0.102854
0.131798 0.128908
0.251022 0.247182
0.125201 0.127438
0.119854 0.114826
0.169192 0.169358
0.117676 0.117464
0.183206 0.190171
0.210324 0.211795
0.257824 0.243768
0.305974 0.342171
0.227995 0.207072
0.156015 0.153741
0.150997 0.143233
0.151597 0.154093
0.136804 0.138154
0.118947 0.119797
0.319519 0.318321
0.130908 0.133137
0.125044 0.134142
0.100439 0.102301
0.106749 0.110273
0.115284 0.111137
0.282560 0.280401
0.108937 0.108760
0.159477 0.161719
0.145315 0.148940
0.128203 0.128908
0.133709 0.132009
0.120799 0.118639
0.148711 0.156831
0.108575 0.105353
0.247350 0.230697
0.171589 0.172839
0.126937 0.131773
0.134859 0.140556
0.243683 0.244840
0.278587 0.267446
0.143435 0.164993
0.248049 0.235037
0.145398 0.159220
0.182620 0.170933
0.116019 0.114240
0.123343 0.130792
0.138505 0.132209
0.118290 0.119083
0.123187 0.123694
0.107858 0.110767
0.129961 0.130569
0.113992 0.113149
0.173302 0.165124
0.108582 0.109397
0.209469 0.215656
0.112628 0.111137
